"gas_day","region_code","gas_cons_mcm","rec_added"
2022-09-02,FR,67.50,2022-12-12 18:10:34.535 +0300
2022-09-02,AT,5.82,2022-10-06 14:19:02.069 +0300
2022-09-02,CZ,11.1200000,2022-09-29 08:29:09.000 +0300
2022-09-01,FR,67.17,2022-12-11 18:10:25.583 +0300
2022-09-01,AT,-0.86,2022-10-06 14:19:02.069 +0300
2022-09-01,CZ,13.6642857,2022-09-02 20:22:32.000 +0300
2022-08-31,FR,65.76,2022-12-10 18:10:27.613 +0300
2022-08-31,AT,1.55,2022-10-06 14:19:00.481 +0300
2022-08-31,CZ,11.6219047,2022-09-01 20:27:42.000 +0300
2022-08-30,FR,65.83,2022-12-09 18:10:24.651 +0300
2022-08-30,AT,2.36,2022-10-06 14:19:00.481 +0300
2022-08-30,CZ,10.6238095,2022-08-31 20:24:32.000 +0300
2022-08-29,FR,64.93,2022-12-08 18:10:42.723 +0300
2022-08-29,AT,4.93,2022-10-06 14:19:00.481 +0300
2022-08-29,CZ,11.8071429,2022-09-29 08:29:09.000 +0300
2022-08-28,FR,52.32,2022-12-07 18:10:32.564 +0300
2022-08-28,AT,3.18,2022-10-06 14:19:00.481 +0300
2022-08-28,CZ,9.4419048,2022-09-29 08:29:09.000 +0300
2022-08-27,FR,55.51,2022-12-06 18:10:53.502 +0300
2022-08-27,AT,5.96,2022-10-06 14:19:00.481 +0300
2022-08-27,CZ,8.8271428,2022-08-28 20:24:23.000 +0300
2022-08-26,FR,63.80,2022-12-05 18:10:45.501 +0300
2022-08-26,AT,2.25,2022-10-06 14:19:00.481 +0300
2022-08-26,CZ,11.2600000,2022-09-29 08:29:09.000 +0300
2022-08-25,FR,63.18,2022-12-04 18:10:21.805 +0300
2022-08-25,AT,4.88,2022-10-06 14:19:00.481 +0300
2022-08-25,CZ,10.5161904,2022-08-26 20:26:22.000 +0300
2022-08-24,FR,62.82,2022-12-03 18:11:16.160 +0300
2022-08-24,AT,7.56,2022-10-06 14:19:00.481 +0300
2022-08-24,CZ,11.1995238,2022-09-29 08:29:09.000 +0300
2022-08-23,FR,62.91,2022-12-02 18:10:36.321 +0300
2022-08-23,AT,8.51,2022-10-06 14:19:00.481 +0300
2022-08-23,CZ,9.4576191,2022-08-24 20:25:24.000 +0300
2022-08-22,FR,61.44,2022-12-01 18:10:54.480 +0300
2022-08-22,AT,8.11,2022-10-06 14:19:00.481 +0300
2022-08-22,CZ,12.9623810,2022-09-29 08:29:09.000 +0300
2022-08-21,FR,46.81,2022-11-30 18:10:29.448 +0300
2022-08-21,AT,7.96,2022-10-06 14:19:00.481 +0300
2022-08-21,CZ,9.1266667,2022-08-22 20:26:50.000 +0300
2022-08-20,FR,51.12,2022-11-29 18:10:31.438 +0300
2022-08-20,AT,7.54,2022-10-06 14:19:00.481 +0300
2022-08-20,CZ,8.9138095,2022-09-29 08:29:09.000 +0300
2022-08-19,FR,57.71,2022-11-28 18:10:39.198 +0300
2022-08-19,AT,11.22,2022-10-06 14:19:00.481 +0300
2022-08-19,CZ,9.6642857,2022-08-20 20:28:42.000 +0300
2022-08-18,FR,57.26,2022-11-27 18:10:37.528 +0300
2022-08-18,AT,5.87,2022-10-06 14:19:00.481 +0300
2022-08-18,CZ,12.1695238,2022-09-29 08:29:09.000 +0300
2022-08-17,FR,55.57,2022-11-26 18:10:29.131 +0300
2022-08-17,AT,7.37,2022-10-06 14:19:00.481 +0300
2022-08-17,CZ,12.5971429,2022-08-18 20:27:15.000 +0300
2022-08-16,FR,53.80,2022-11-25 18:11:11.718 +0300
2022-08-16,AT,8.42,2022-10-06 14:19:00.481 +0300
2022-08-16,CZ,11.2700000,2022-08-17 20:28:08.000 +0300
2022-08-15,FR,47.32,2022-11-24 18:18:26.815 +0300
2022-08-15,AT,7.26,2022-10-06 14:19:00.481 +0300
2022-08-15,CZ,10.0104762,2022-08-16 20:28:44.000 +0300
2022-08-14,FR,42.93,2022-11-23 18:16:51.131 +0300
2022-08-14,AT,6.88,2022-10-06 14:19:00.481 +0300
2022-08-14,CZ,7.7271429,2022-08-15 20:28:05.000 +0300
2022-08-13,FR,45.11,2022-11-22 18:18:19.901 +0300
2022-08-13,AT,5.65,2022-10-06 14:19:00.481 +0300
2022-08-13,CZ,7.6004762,2022-08-14 20:28:04.000 +0300
2022-08-12,FR,50.31,2022-11-21 18:17:30.854 +0300
2022-08-12,AT,7.25,2022-10-06 14:19:00.481 +0300
2022-08-12,CZ,10.6428571,2022-09-29 08:29:09.000 +0300
2022-08-11,FR,51.80,2022-11-20 18:10:23.292 +0300
2022-08-11,AT,12.14,2022-10-06 14:19:00.481 +0300
2022-08-11,CZ,8.1333333,2022-08-12 20:28:49.000 +0300
2022-08-10,FR,51.70,2022-11-19 18:10:26.039 +0300
2022-08-10,AT,10.66,2022-10-06 14:19:00.481 +0300
2022-08-10,CZ,8.2790476,2022-08-16 16:29:00.000 +0300
2022-08-09,FR,52.06,2022-11-18 18:11:01.918 +0300
2022-08-09,AT,10.36,2022-10-06 14:19:00.481 +0300
2022-08-09,CZ,9.8933333,2022-08-10 20:23:02.000 +0300
2022-08-08,FR,50.66,2022-11-17 18:10:42.137 +0300
2022-08-08,AT,7.99,2022-10-06 14:19:00.481 +0300
2022-08-08,CZ,10.1185714,2022-08-09 20:28:53.000 +0300
2022-08-07,FR,40.70,2022-11-16 18:10:24.057 +0300
2022-08-07,AT,3.27,2022-10-06 14:19:00.481 +0300
2022-08-07,CZ,7.4057143,2022-08-08 20:28:51.000 +0300
2022-08-06,FR,41.17,2022-11-15 18:10:29.525 +0300
2022-08-06,AT,5.30,2022-10-06 14:19:00.481 +0300
2022-08-06,CZ,7.3152381,2022-08-08 11:24:20.000 +0300
2022-08-05,FR,53.21,2022-11-14 18:10:33.417 +0300
2022-08-05,AT,5.11,2022-10-06 14:19:00.481 +0300
2022-08-05,CZ,7.272381,2022-09-29 08:29:09.000 +0300
2022-08-04,FR,56.05,2022-11-13 18:10:56.673 +0300
2022-08-04,AT,4.30,2022-10-06 14:19:00.481 +0300
2022-08-04,CZ,9.1142857,2022-09-29 08:29:09.000 +0300
2022-08-03,FR,55.86,2022-11-12 18:10:25.141 +0300
2022-08-03,AT,5.01,2022-10-06 14:19:00.481 +0300
2022-08-03,CZ,8.1419048,2022-08-04 20:28:33.000 +0300
2022-08-02,FR,55.31,2022-11-11 18:10:42.159 +0300
2022-08-02,AT,6.93,2022-10-06 14:19:00.481 +0300
2022-08-02,CZ,9.157619,2022-09-29 08:29:09.000 +0300
2022-08-01,FR,55.11,2022-11-10 18:11:24.774 +0300
2022-08-01,AT,3.48,2022-10-06 14:19:00.481 +0300
2022-08-01,CZ,10.5885714,2022-08-02 20:27:19.000 +0300
2022-07-31,FR,48.23,2022-11-09 18:10:33.576 +0300
2022-07-31,AT,10.84,2022-10-06 14:18:58.709 +0300
2022-07-31,CZ,10.8047619,2022-09-29 08:29:09.000 +0300
2022-07-30,FR,49.86,2022-11-08 18:16:27.144 +0300
2022-07-30,AT,12.86,2022-10-06 14:18:58.709 +0300
2022-07-30,CZ,10.8747619,2022-07-31 20:27:11.000 +0300
2022-07-29,FR,58.50,2022-11-07 18:10:59.880 +0300
2022-07-29,AT,14.00,2022-10-06 14:18:58.709 +0300
2022-07-29,CZ,14.8728571,2022-07-30 20:27:10.000 +0300
2022-07-28,FR,63.71,2022-11-06 18:10:23.953 +0300
2022-07-28,AT,14.23,2022-10-06 14:18:58.709 +0300
2022-07-28,CZ,11.2852381,2022-09-29 08:29:09.000 +0300
2022-07-27,FR,64.54,2022-11-05 18:10:47.204 +0300
2022-07-27,AT,9.74,2022-10-06 14:18:58.709 +0300
2022-07-27,CZ,9.6652381,2022-09-29 08:29:09.000 +0300
2022-07-26,FR,64.55,2022-11-04 18:10:31.491 +0300
2022-07-26,AT,10.93,2022-10-06 14:18:58.709 +0300
2022-07-26,CZ,11.2752381,2022-07-27 20:27:43.000 +0300
2022-07-25,FR,62.77,2022-11-03 18:10:39.325 +0300
2022-07-25,AT,14.02,2022-10-06 14:18:58.709 +0300
2022-07-25,CZ,8.3780952,2022-09-29 08:29:09.000 +0300
2022-07-24,FR,49.48,2022-11-02 18:10:30.527 +0300
2022-07-24,AT,13.29,2022-10-06 14:18:58.709 +0300
2022-07-24,CZ,8.9671429,2022-07-25 20:22:35.000 +0300
2022-07-23,FR,54.74,2022-11-01 18:10:24.624 +0300
2022-07-23,AT,11.68,2022-10-06 14:18:58.709 +0300
2022-07-23,CZ,8.1990476,2022-07-24 20:23:22.000 +0300
2022-07-22,FR,65.78,2022-10-31 18:10:25.494 +0300
2022-07-22,AT,12.14,2022-10-06 14:18:58.709 +0300
2022-07-22,CZ,9.7880952,2022-07-23 20:27:48.000 +0300
2022-07-21,FR,69.52,2022-10-30 18:10:23.948 +0300
2022-07-21,AT,10.35,2022-10-06 14:18:58.709 +0300
2022-07-21,CZ,11.4685715,2022-07-22 20:22:31.000 +0300
2022-07-20,FR,68.89,2022-10-29 18:17:24.243 +0300
2022-07-20,AT,9.20,2022-10-06 14:18:58.709 +0300
2022-07-20,CZ,10.0519047,2022-07-21 20:28:12.000 +0300
2022-07-19,FR,66.07,2022-10-28 18:16:59.396 +0300
2022-07-19,AT,9.89,2022-10-06 14:18:58.709 +0300
2022-07-19,CZ,10.3076190,2022-07-20 20:27:42.000 +0300
2022-07-18,FR,64.96,2022-10-27 18:19:03.793 +0300
2022-07-18,AT,13.57,2022-10-06 14:18:58.709 +0300
2022-07-18,CZ,10.7109523,2022-07-19 20:27:48.000 +0300
2022-07-17,FR,49.01,2022-10-26 18:11:21.898 +0300
2022-07-17,AT,14.98,2022-10-06 14:18:58.709 +0300
2022-07-17,CZ,9.8547619,2022-07-18 20:24:27.000 +0300
2022-07-16,FR,50.89,2022-10-25 18:10:38.869 +0300
2022-07-16,AT,15.13,2022-10-06 14:18:58.709 +0300
2022-07-16,CZ,8.5228571,2022-09-29 08:29:09.000 +0300
2022-07-15,FR,59.54,2022-10-24 18:10:40.934 +0300
2022-07-15,AT,15.45,2022-10-06 14:18:58.709 +0300
2022-07-15,CZ,7.1690476,2022-09-29 08:29:09.000 +0300
2022-07-14,FR,56.99,2022-10-23 18:10:54.926 +0300
2022-07-14,AT,14.07,2022-10-06 14:18:58.709 +0300
2022-07-14,CZ,10.9223809,2022-09-29 08:29:09.000 +0300
2022-07-13,FR,65.12,2022-10-22 18:10:50.317 +0300
2022-07-13,AT,15.31,2022-10-06 14:18:58.709 +0300
2022-07-13,CZ,9.6752381,2022-07-14 20:26:57.000 +0300
2022-07-12,FR,66.21,2022-10-21 18:11:00.497 +0300
2022-07-12,AT,14.39,2022-10-06 14:18:58.709 +0300
2022-07-12,CZ,8.8247619,2022-07-13 20:28:17.000 +0300
2022-07-11,FR,65.73,2022-10-20 18:10:48.171 +0300
2022-07-11,AT,14.22,2022-10-06 14:18:58.709 +0300
2022-07-11,CZ,4.2490476,2022-09-29 08:29:09.000 +0300
2022-07-10,FR,47.97,2022-10-19 18:10:45.957 +0300
2022-07-10,AT,14.93,2022-10-06 14:18:58.709 +0300
2022-07-10,CZ,17.1623809,2022-07-11 20:35:32.000 +0300
2022-07-09,FR,48.97,2022-10-18 18:10:45.867 +0300
2022-07-09,AT,16.65,2022-10-06 14:18:58.709 +0300
2022-07-09,CZ,10.2428572,2022-09-29 08:29:09.000 +0300
2022-07-08,FR,65.73,2022-10-17 18:10:46.559 +0300
2022-07-08,AT,17.95,2022-10-06 14:18:58.709 +0300
2022-07-08,CZ,9.6266667,2022-07-09 20:34:04.000 +0300
2022-07-07,FR,69.79,2022-10-16 18:10:46.631 +0300
2022-07-07,AT,13.29,2022-10-06 14:18:58.709 +0300
2022-07-07,CZ,9.4676191,2022-07-08 20:33:54.000 +0300
2022-07-06,FR,66.13,2022-10-15 18:10:47.844 +0300
2022-07-06,AT,15.04,2022-10-06 14:18:58.709 +0300
2022-07-06,CZ,6.6780952,2022-09-29 08:29:09.000 +0300
2022-07-05,FR,64.11,2022-10-14 18:11:02.857 +0300
2022-07-05,AT,6.92,2022-10-06 14:18:58.709 +0300
2022-07-05,CZ,7.2961905,2022-09-29 08:29:09.000 +0300
2022-07-04,FR,64.78,2022-10-13 18:10:43.618 +0300
2022-07-04,AT,17.77,2022-10-06 14:18:58.709 +0300
2022-07-04,CZ,7.3838095,2022-07-05 20:34:51.000 +0300
2022-07-03,FR,46.37,2022-10-12 18:10:50.138 +0300
2022-07-03,AT,13.38,2022-10-06 14:18:58.709 +0300
2022-07-03,CZ,10.2628571,2022-09-29 08:29:09.000 +0300
2022-07-02,FR,46.92,2022-10-11 18:10:46.695 +0300
2022-07-02,AT,16.63,2022-10-06 14:18:58.709 +0300
2022-07-02,CZ,9.2976190,2022-09-29 08:29:09.000 +0300
2022-07-01,FR,63.47,2022-10-10 18:10:47.659 +0300
2022-07-01,AT,10.50,2022-10-06 14:18:58.709 +0300
2022-07-01,CZ,9.7709523,2022-09-29 08:29:09.000 +0300
2022-06-30,FR,68.08,2022-10-09 18:10:55.511 +0300
2022-06-30,AT,14.56,2022-10-06 14:18:56.621 +0300
2022-06-30,CZ,13.8980953,2022-09-29 08:29:09.000 +0300
2022-06-29,FR,66.35,2022-10-08 18:10:47.187 +0300
2022-06-29,AT,17.22,2022-10-06 14:18:56.621 +0300
2022-06-29,CZ,9.7938095,2022-06-30 20:34:35.000 +0300
2022-06-28,FR,66.11,2022-10-07 18:10:56.830 +0300
2022-06-28,AT,17.57,2022-10-06 14:18:56.621 +0300
2022-06-28,CZ,11.5547619,2022-06-30 06:39:03.000 +0300
2022-06-27,FR,66.12,2022-10-06 18:10:35.126 +0300
2022-06-27,AT,16.60,2022-10-06 14:18:56.621 +0300
2022-06-27,CZ,11.3752381,2022-06-29 07:10:20.000 +0300
2022-06-26,AT,18.99,2022-10-06 14:18:56.621 +0300
2022-06-26,FR,49.74,2022-10-05 18:10:38.156 +0300
2022-06-26,CZ,9.8752381,2022-09-29 08:29:09.000 +0300
2022-06-25,AT,21.13,2022-10-06 14:18:56.621 +0300
2022-06-25,FR,49.45,2022-10-05 16:40:07.957 +0300
2022-06-25,CZ,8.0052381,2022-06-29 07:10:20.000 +0300
2022-06-24,AT,16.22,2022-10-06 14:18:56.621 +0300
2022-06-24,FR,60.93,2022-10-05 16:40:07.957 +0300
2022-06-24,CZ,8.6490476,2022-06-29 07:10:20.000 +0300
2022-06-23,AT,18.65,2022-10-06 14:18:56.621 +0300
2022-06-23,FR,63.63,2022-10-05 16:40:07.957 +0300
2022-06-23,CZ,12.7061905,2022-06-24 20:32:50.000 +0300
2022-06-22,AT,10.46,2022-10-06 14:18:56.621 +0300
2022-06-22,FR,65.34,2022-10-05 16:40:04.594 +0300
2022-06-22,CZ,13.0719047,2022-09-29 08:29:09.000 +0300
2022-06-21,AT,8.74,2022-10-06 14:18:56.621 +0300
2022-06-21,FR,63.38,2022-10-05 16:40:04.594 +0300
2022-06-21,CZ,11.0342857,2022-09-29 08:29:09.000 +0300
2022-06-20,AT,19.28,2022-10-06 14:18:56.621 +0300
2022-06-20,FR,62.12,2022-10-05 16:40:04.594 +0300
2022-06-20,CZ,11.2895238,2022-06-21 20:27:23.000 +0300
2022-06-19,AT,20.31,2022-10-06 14:18:56.621 +0300
2022-06-19,FR,46.17,2022-10-05 16:40:04.594 +0300
2022-06-19,CZ,9.0285714,2022-09-29 08:29:09.000 +0300
2022-06-18,AT,22.02,2022-10-06 14:18:56.621 +0300
2022-06-18,FR,50.75,2022-10-05 16:40:04.594 +0300
2022-06-18,CZ,9.0085714,2022-09-29 08:29:09.000 +0300
2022-06-17,AT,16.38,2022-10-06 14:18:56.621 +0300
2022-06-17,FR,64.21,2022-10-05 16:40:04.594 +0300
2022-06-17,CZ,11.5200000,2022-09-29 08:29:09.000 +0300
2022-06-16,AT,10.92,2022-10-06 14:18:56.621 +0300
2022-06-16,FR,66.54,2022-10-05 16:40:00.063 +0300
2022-06-16,CZ,14.688571428571429,2022-06-17 20:36:09.000 +0300
2022-06-15,AT,20.59,2022-10-06 14:18:56.621 +0300
2022-06-15,FR,68.23,2022-10-05 16:40:00.063 +0300
2022-06-15,CZ,17.3633334,2022-06-20 11:40:59.000 +0300
2022-06-14,AT,10.06,2022-10-06 14:18:56.621 +0300
2022-06-14,FR,67.06,2022-10-05 16:40:00.063 +0300
2022-06-14,CZ,7.8042857,2022-06-20 11:40:59.000 +0300
2022-06-13,AT,16.86,2022-10-06 14:18:56.621 +0300
2022-06-13,FR,67.61,2022-10-05 16:40:00.063 +0300
2022-06-13,CZ,8.0752381,2022-09-29 08:29:09.000 +0300
2022-06-12,AT,19.42,2022-10-06 14:18:56.621 +0300
2022-06-12,FR,50.19,2022-10-05 16:40:00.063 +0300
2022-06-12,CZ,9.3152381,2022-09-29 08:29:09.000 +0300
2022-06-11,AT,19.75,2022-10-06 14:18:56.621 +0300
2022-06-11,FR,48.53,2022-10-05 16:40:00.063 +0300
2022-06-11,CZ,11.0171429,2022-09-29 08:29:09.000 +0300
2022-06-10,AT,12.89,2022-10-06 14:18:56.621 +0300
2022-06-10,FR,66.43,2022-10-05 16:39:57.277 +0300
2022-06-10,CZ,9.763809523809524,2022-06-11 23:31:42.000 +0300
2022-06-09,AT,13.95,2022-10-06 14:18:56.621 +0300
2022-06-09,FR,73.41,2022-10-05 16:39:57.277 +0300
2022-06-09,CZ,12.242857142857144,2022-06-10 23:29:43.000 +0300
2022-06-08,AT,18.36,2022-10-06 14:18:56.621 +0300
2022-06-08,FR,73.79,2022-10-05 16:39:57.277 +0300
2022-06-08,CZ,10.6090476,2022-06-20 11:40:59.000 +0300
2022-06-07,AT,15.57,2022-10-06 14:18:56.621 +0300
2022-06-07,FR,71.81,2022-10-05 16:39:57.277 +0300
2022-06-07,CZ,12.2314286,2022-09-29 08:29:09.000 +0300
2022-06-06,AT,14.72,2022-10-06 14:18:56.621 +0300
2022-06-06,FR,54.14,2022-10-05 16:39:57.277 +0300
2022-06-06,CZ,10.9166667,2022-06-20 11:40:59.000 +0300
2022-06-05,AT,16.59,2022-10-06 14:18:56.621 +0300
2022-06-05,FR,48.33,2022-10-05 16:39:57.277 +0300
2022-06-05,CZ,12.9033333,2022-06-20 11:40:59.000 +0300
2022-06-04,AT,18.40,2022-10-06 14:18:56.621 +0300
2022-06-04,FR,53.02,2022-10-05 16:39:54.304 +0300
2022-06-04,CZ,11.37,2022-06-05 23:26:13.000 +0300
2022-06-03,AT,16.70,2022-10-06 14:18:56.621 +0300
2022-06-03,FR,65.15,2022-10-05 16:39:54.304 +0300
2022-06-03,CZ,10.94095238095238,2022-06-04 23:27:50.000 +0300
2022-06-02,AT,21.47,2022-10-06 14:18:56.621 +0300
2022-06-02,FR,66.83,2022-10-05 16:39:54.304 +0300
2022-06-02,CZ,13.7214286,2022-09-29 08:29:09.000 +0300
2022-06-01,AT,21.48,2022-10-06 14:18:56.621 +0300
2022-06-01,FR,72.03,2022-10-05 16:39:54.304 +0300
2022-06-01,CZ,12.8704762,2022-09-29 08:29:09.000 +0300
2022-05-31,AT,21.95,2022-10-06 14:18:54.821 +0300
2022-05-31,FR,71.71,2022-10-05 16:39:54.304 +0300
2022-05-31,CZ,17.4033333,2022-06-20 11:40:59.000 +0300
2022-05-30,AT,19.65,2022-10-06 14:18:54.821 +0300
2022-05-30,FR,72.20,2022-10-05 16:39:54.304 +0300
2022-05-30,CZ,18.286666666666669,2022-06-02 18:15:15.000 +0300
2022-05-29,AT,19.16,2022-10-06 14:18:54.821 +0300
2022-05-29,FR,55.80,2022-10-05 16:39:50.644 +0300
2022-05-29,CZ,14.7228571,2022-09-29 08:29:09.000 +0300
2022-05-28,AT,19.63,2022-10-06 14:18:54.821 +0300
2022-05-28,FR,50.26,2022-10-05 16:39:50.644 +0300
2022-05-28,CZ,15.1028571,2022-06-20 11:40:59.000 +0300
2022-05-27,AT,20.42,2022-10-06 14:18:54.821 +0300
2022-05-27,FR,53.63,2022-10-05 16:39:50.644 +0300
2022-05-27,CZ,15.015714285714285,2022-06-02 18:15:15.000 +0300
2022-05-26,AT,17.41,2022-10-06 14:18:54.821 +0300
2022-05-26,FR,52.23,2022-10-05 16:39:50.644 +0300
2022-05-26,CZ,16.853809523809525,2022-06-02 18:15:15.000 +0300
2022-05-25,AT,16.49,2022-10-06 14:18:54.821 +0300
2022-05-25,FR,67.00,2022-10-05 16:39:50.644 +0300
2022-05-25,CZ,14.8309524,2022-09-29 08:29:09.000 +0300
2022-05-24,AT,17.13,2022-10-06 14:18:54.821 +0300
2022-05-24,FR,72.95,2022-10-05 16:39:50.644 +0300
2022-05-24,CZ,13.3219048,2022-06-20 11:40:59.000 +0300
2022-05-23,AT,17.76,2022-10-06 14:18:54.821 +0300
2022-05-23,FR,70.12,2022-10-05 16:39:47.866 +0300
2022-05-23,CZ,15.42,2022-06-20 11:40:59.000 +0300
2022-05-22,AT,20.18,2022-10-06 14:18:54.821 +0300
2022-05-22,FR,53.80,2022-10-05 16:39:47.866 +0300
2022-05-22,CZ,16.9661905,2022-06-20 11:40:59.000 +0300
2022-05-21,AT,18.18,2022-10-06 14:18:54.821 +0300
2022-05-21,FR,53.64,2022-10-05 16:39:47.866 +0300
2022-05-21,CZ,15.5433333,2022-09-29 08:29:09.000 +0300
2022-05-20,AT,17.46,2022-10-06 14:18:54.821 +0300
2022-05-20,FR,69.22,2022-10-05 16:39:47.866 +0300
2022-05-20,CZ,14.3128571,2022-09-29 08:29:09.000 +0300
2022-05-19,AT,19.98,2022-10-06 14:18:54.821 +0300
2022-05-19,FR,71.69,2022-10-05 16:39:47.866 +0300
2022-05-19,CZ,15.8538095,2022-09-29 08:29:09.000 +0300
2022-05-18,AT,20.13,2022-10-06 14:18:54.821 +0300
2022-05-18,FR,70.27,2022-10-05 16:39:47.866 +0300
2022-05-18,CZ,13.95190476190476,2022-06-02 18:15:15.000 +0300
2022-05-17,AT,19.64,2022-10-06 14:18:54.821 +0300
2022-05-17,FR,73.93,2022-10-05 16:39:43.898 +0300
2022-05-17,CZ,14.49952380952381,2022-06-02 18:15:15.000 +0300
2022-05-16,AT,19.28,2022-10-06 14:18:54.821 +0300
2022-05-16,FR,73.93,2022-10-05 16:39:43.898 +0300
2022-05-16,CZ,17.762381,2022-06-20 11:40:59.000 +0300
2022-05-15,AT,18.54,2022-10-06 14:18:54.821 +0300
2022-05-15,FR,55.34,2022-10-05 16:39:43.898 +0300
2022-05-15,CZ,17.792381,2022-06-20 11:40:59.000 +0300
2022-05-14,AT,17.12,2022-10-06 14:18:54.821 +0300
2022-05-14,FR,58.92,2022-10-05 16:39:43.898 +0300
2022-05-14,CZ,16.5642857,2022-09-29 08:29:09.000 +0300
2022-05-13,AT,24.44,2022-10-06 14:18:54.821 +0300
2022-05-13,FR,73.38,2022-10-05 16:39:43.898 +0300
2022-05-13,CZ,11.5833333,2022-06-20 11:40:59.000 +0300
2022-05-12,AT,19.32,2022-10-06 14:18:54.821 +0300
2022-05-12,FR,78.97,2022-10-05 16:39:43.898 +0300
2022-05-12,CZ,14.0614286,2022-06-20 11:40:59.000 +0300
2022-05-11,AT,20.51,2022-10-06 14:18:54.821 +0300
2022-05-11,FR,73.74,2022-10-05 16:39:40.516 +0300
2022-05-11,CZ,13.1404762,2022-06-20 11:40:59.000 +0300
2022-05-10,AT,16.93,2022-10-06 14:18:54.821 +0300
2022-05-10,FR,77.21,2022-10-05 16:39:40.516 +0300
2022-05-10,CZ,12.5957143,2022-06-20 11:40:59.000 +0300
2022-05-09,AT,23.84,2022-10-06 14:18:54.821 +0300
2022-05-09,FR,79.55,2022-10-05 16:39:40.516 +0300
2022-05-09,CZ,17.5671429,2022-06-20 11:40:59.000 +0300
2022-05-08,AT,23.19,2022-10-06 14:18:54.821 +0300
2022-05-08,FR,65.81,2022-10-05 16:39:40.516 +0300
2022-05-08,CZ,16.13,2022-09-29 08:29:09.000 +0300
2022-05-07,AT,21.24,2022-10-06 14:18:54.821 +0300
2022-05-07,FR,67.41,2022-10-05 16:39:40.516 +0300
2022-05-07,CZ,17.67,2022-09-29 08:29:09.000 +0300
2022-05-06,AT,19.15,2022-10-06 14:18:54.821 +0300
2022-05-06,FR,86.80,2022-10-05 16:39:40.516 +0300
2022-05-06,CZ,14.797619,2022-09-29 08:29:09.000 +0300
2022-05-05,AT,22.80,2022-10-06 14:18:54.821 +0300
2022-05-05,FR,95.07,2022-10-05 16:39:37.282 +0300
2022-05-05,CZ,16.0895238,2022-09-29 08:29:09.000 +0300
2022-05-04,AT,22.96,2022-10-06 14:18:54.821 +0300
2022-05-04,FR,94.24,2022-10-05 16:39:37.282 +0300
2022-05-04,CZ,15.7961904,2022-06-20 11:40:59.000 +0300
2022-05-03,AT,28.86,2022-10-06 14:18:54.821 +0300
2022-05-03,FR,93.74,2022-10-05 16:39:37.282 +0300
2022-05-03,CZ,15.422381,2022-09-29 08:29:09.000 +0300
2022-05-02,AT,24.41,2022-10-06 14:18:54.821 +0300
2022-05-02,FR,89.67,2022-10-05 16:39:37.282 +0300
2022-05-02,CZ,16.1447619,2022-06-20 11:40:59.000 +0300
2022-05-01,AT,25.21,2022-10-06 14:18:54.821 +0300
2022-05-01,FR,75.73,2022-10-05 16:39:37.282 +0300
2022-05-01,CZ,16.462857142857145,2022-06-02 18:15:15.000 +0300
2022-04-30,AT,23.51,2022-10-06 14:18:53.421 +0300
2022-04-30,FR,82.00,2022-10-05 16:39:37.282 +0300
2022-04-30,CZ,22.8342857,2022-06-20 11:40:59.000 +0300
2022-04-29,AT,24.49,2022-10-06 14:18:53.421 +0300
2022-04-29,FR,91.87,2022-10-05 16:39:33.284 +0300
2022-04-29,CZ,22.9714286,2022-06-20 11:40:59.000 +0300
2022-04-28,AT,22.16,2022-10-06 14:18:53.421 +0300
2022-04-28,FR,97.08,2022-10-05 16:39:33.284 +0300
2022-04-28,CZ,20.7085714285714292,2022-06-02 18:15:15.000 +0300
2022-04-27,AT,25.53,2022-10-06 14:18:53.421 +0300
2022-04-27,FR,103.72,2022-10-05 16:39:33.284 +0300
2022-04-27,CZ,23.7619047,2022-06-20 11:40:59.000 +0300
2022-04-26,AT,24.23,2022-10-06 14:18:53.421 +0300
2022-04-26,FR,108.04,2022-10-05 16:39:33.284 +0300
2022-04-26,CZ,20.4933333,2022-09-29 08:29:09.000 +0300
2022-04-25,AT,27.94,2022-10-06 14:18:53.421 +0300
2022-04-25,FR,106.03,2022-10-05 16:39:33.284 +0300
2022-04-25,CZ,21.1185714285714274,2022-06-02 18:15:15.000 +0300
2022-04-24,AT,22.11,2022-10-06 14:18:53.421 +0300
2022-04-24,FR,77.26,2022-10-05 16:39:33.284 +0300
2022-04-24,CZ,22.5204761,2022-06-20 11:40:59.000 +0300
2022-04-23,AT,26.10,2022-10-06 14:18:53.421 +0300
2022-04-23,FR,71.69,2022-10-05 16:39:30.122 +0300
2022-04-23,CZ,25.1400000,2022-06-20 11:40:59.000 +0300
2022-04-22,AT,25.14,2022-10-06 14:18:53.421 +0300
2022-04-22,FR,88.78,2022-10-05 16:39:30.122 +0300
2022-04-22,CZ,25.063333333333333,2022-06-02 18:15:15.000 +0300
2022-04-21,AT,25.55,2022-10-06 14:18:53.421 +0300
2022-04-21,FR,96.07,2022-10-05 16:39:30.122 +0300
2022-04-21,CZ,23.21380952380952,2022-06-02 18:15:15.000 +0300
2022-04-20,AT,32.10,2022-10-06 14:18:53.421 +0300
2022-04-20,FR,102.87,2022-10-05 16:39:30.122 +0300
2022-04-20,CZ,23.4490476,2022-09-29 08:29:09.000 +0300
2022-04-19,AT,35.13,2022-10-06 14:18:53.421 +0300
2022-04-19,FR,101.70,2022-10-05 16:39:30.122 +0300
